FileName,Area,BoundingBoxArea,ConvexArea,Eccentricity,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,MaxIntensity,MinIntensity,MeanIntensity,Perimeter,filled_area,solidity,Porosity,Permeability
SD (25).jpeg,4051.75,33920,28344.33333,0.551347532,114.741532,1.571234619,195.7021456,146.5498336,153.3333333,72.33333333,122.2854556,790.3672435,16552.66667,0.62538144,0.158,278.85
TC (1019).jpeg,1990.708333,20175,15151.16667,0.804807537,94.95860796,9.848360581,165.5426511,98.02470377,200.6666667,82,153.3573829,721.82901,7973.166667,0.626040254,0.256,336.94
TC (1032).jpeg,1996.208333,20587.83333,15683.83333,0.763965415,81.74566342,9.049134976,143.8078942,87.84303756,198,89.66666667,155.1927135,663.9350887,8166.333333,0.626074696,0.256,336.94
TC (643).jpeg,2416.45,20572.4,16571.6,0.830943599,83.99086411,7.48583804,166.4451014,84.25690849,186,73,143.3833748,618.0410747,9787.4,0.626742056,0.256,336.94
TC (1006).jpeg,3005.4375,27780.5,22034.75,0.788322479,111.0841273,-28.72999559,207.1795726,119.8631425,196.75,69.75,149.3068203,906.2056724,12305,0.626899819,0.256,336.94
SD (636).jpeg,2395.1,19933.6,17648.2,0.719533246,75.29686458,43.04403348,136.0165295,96.15411413,26.6,10.2,19.89300324,805.5046533,10202.2,0.626921876,0.158,278.85
SD (467).jpeg,3011.5,24932.25,22385,0.47728731,93.07220832,-37.09715463,145.2775876,131.3087718,24.75,8.25,18.7515968,853.1686143,13041.25,0.62714121,0.158,278.85
SD (2).jpeg,4059.833333,29113,27204,0.68930767,108.0671716,-5.739442024,221.2747818,136.3661813,151.6666667,77,118.9505657,726.053535,16507,0.627159123,0.158,278.85
BB (742).jpg,3039.375,24311.5,21621.75,0.661851184,86.50847361,-12.98028982,152.4027945,108.8169154,209,40.75,132.0158308,594.3553839,12614.25,0.627485867,0.257,11.3
SD (597).jpeg,1995.666667,19465.66667,16875.5,0.736500908,78.35521169,-6.323319509,142.4486612,101.2645314,25.83333333,7.833333333,20.27937726,677.7313789,8232.166667,0.627487702,0.158,278.85
BB (1073).jpg,1330.416667,14713.11111,11050.11111,0.820698184,59.61033764,-25.14450499,111.0743301,65.54866393,218.8888889,82.11111111,163.1376291,450.9721899,5350.333333,0.627540484,0.257,11.3
BB (832).jpg,3050.375,20991.5,16396.75,0.8171855,93.65125747,-3.301888466,141.8844618,87.23693036,221.25,53.5,142.9392288,488.6698321,12241.25,0.62770545,0.257,11.3
TC (937).jpeg,2994.125,25514,22692.5,0.722931813,100.642794,14.37420373,164.7000227,121.5637668,203.75,79.25,145.2454719,1013.74604,12912,0.628199626,0.256,336.94
TC (1002).jpeg,3004.3125,25338,22572,0.694591042,94.30156277,-23.92278553,157.9484474,122.7275684,193.25,68.5,146.7453352,913.0193809,12457.75,0.628311308,0.256,336.94
TC (943).jpeg,1992.25,17395.16667,15627.16667,0.700662211,74.30554838,34.69503649,116.7640984,89.14081708,204.5,87.33333333,153.2115581,698.9460915,8302.166667,0.628648118,0.256,336.94
SD (24).jpeg,4056.916667,33920,28013.33333,0.649324631,113.8098852,-4.399869357,199.8455502,143.8266035,149.3333333,73,122.9575231,750.534752,16499.66667,0.628808102,0.158,278.85
SD (991).jpeg,3046.3125,24869.75,22125.75,0.735443502,86.34384137,-44.85962029,167.2561013,96.43094934,153.75,90.25,130.3329908,532.1124817,12292.5,0.628882839,0.158,278.85
TC (160).jpeg,3002.75,27370.5,20719.25,0.662114511,108.8234558,46.19872177,187.297106,105.789457,204.75,78.75,147.091099,939.220914,12119.25,0.62898804,0.256,336.94
BB (746).jpg,3038.75,24087.75,21420.75,0.60923974,84.07014147,2.261748259,143.2514937,116.2686506,199.75,36.75,127.873451,610.0597039,12533.25,0.629962973,0.257,11.3
SD (713).jpeg,1693.785714,17622.71429,14607.14286,0.763719819,77.49952583,-7.636655749,140.4668751,92.08683666,27.14285714,6.714285714,20.61460394,738.8694131,6863.857143,0.63046894,0.158,278.85
SD (443).jpeg,3001.625,30941.25,24242,0.797676981,104.86957,-4.570911674,193.6051065,116.9047213,145.5,75.25,120.1755856,931.3269927,12470.25,0.630750073,0.158,278.85
SD (12).jpeg,4054.166667,31710,28386,0.600822496,110.6371716,48.48731164,192.6882824,155.9377151,152.3333333,67,122.208698,766.0711276,16473,0.630877754,0.158,278.85
BB (743).jpg,4057.25,32720,29996,0.691068363,108.4208031,16.89238315,198.2036138,142.9090075,206.3333333,39,117.4008963,747.0119045,16525.33333,0.630928237,0.257,11.3
TC (649).jpeg,2428.65,16537.2,15230,0.801774583,70.97550953,-3.838700542,141.7111161,76.89216836,180.2,85.2,141.3587725,498.5860315,9846,0.632019588,0.256,336.94
TC (646).jpeg,3039.625,21879.75,17176,0.777486901,87.46465224,13.36447009,173.1647856,86.976342,187.25,78.5,141.6454338,587.7604525,12292.75,0.632405892,0.256,336.94
BB (768).jpg,3029.5625,24187.25,21100.75,0.725216633,85.15271625,6.328723766,163.3072066,115.5019351,210,52.25,138.4899298,687.1102179,12488.25,0.632589815,0.257,11.3
BB (1072).jpg,2008.25,16809.83333,13535,0.7849968,73.88824167,-26.31064711,135.0816894,82.51081953,212.6666667,77.16666667,157.0316099,569.3601308,8161.5,0.632945154,0.257,11.3
ALB (1824).jpeg,1979.416667,17624.5,14730.33333,0.781407815,93.20411423,-2.114432023,149.9482553,88.70943614,118.6666667,62.33333333,102.1418269,827.7467949,7925,0.632968596,0.208,10.23
ALB (183).jpeg,4041.666667,35777,28297,0.839541037,133.4776821,62.98560486,230.3162317,123.6909692,191.6666667,68.33333333,145.2731596,894.1073589,16270.33333,0.633099248,0.208,10.23
ALB (686).jpeg,4041.666667,35777,28297,0.839541037,133.4776821,62.98560486,230.3162317,123.6909692,191.6666667,68.33333333,145.2731596,894.1073589,16270.33333,0.633099248,0.208,10.23
TC (900).jpeg,4013.5,32090.66667,30149.66667,0.570914305,120.4477899,56.76743523,186.0692325,156.1921994,204,70.66666667,136.8467902,1153.897234,16823,0.633639229,0.256,336.94
SD (385).jpeg,2397.1,20903.8,18135.4,0.663838761,81.82833591,4.290356532,143.4030227,107.6943682,151.6,73.2,122.6403697,791.5696244,10319.2,0.633661346,0.158,278.85
SD (29).jpeg,4060.666667,33864,28221.33333,0.562886699,115.4687799,52.72423499,192.8057542,144.0284662,148,71,119.9951819,714.3787395,16543.66667,0.633786617,0.158,278.85
TC (910).jpeg,4016.416667,32870.66667,30570.33333,0.657312268,113.1353849,7.002696239,187.1164452,150.348515,188,81,134.3156806,1115.782503,16837.66667,0.633916587,0.256,336.94
TC (1040).jpeg,2403.1,22618.8,17860.6,0.733433531,98.96939692,31.10856315,169.9691695,98.31567857,207.8,77,150.2018185,727.4768178,9896.4,0.634991796,0.256,336.94
SD (462).jpeg,2991.9375,30088.75,22905,0.796537883,108.7348788,-25.57971319,199.3542039,123.8684128,143.75,68.25,118.8328318,1028.556962,12241,0.635030449,0.158,278.85
ALB (174).jpeg,4030.083333,35421,28604,0.815310429,132.0871706,21.53009073,243.083256,145.4283538,186,85.66666667,146.5690878,1009.640716,16202.33333,0.635243802,0.208,10.23
ALB (677).jpeg,4030.083333,35421,28604,0.815310429,132.0871706,21.53009073,243.083256,145.4283538,186,85.66666667,146.5690878,1009.640716,16202.33333,0.635243802,0.208,10.23
ALB (1765).jpeg,2415.4,20791.2,17115.4,0.813443532,94.50398469,-14.8379361,147.4766377,86.80013838,119.8,70.8,105.6140021,624.5915365,9666.8,0.635499981,0.208,10.23
TC (198).jpeg,2392.75,25965.2,16523.6,0.835839256,106.4088647,47.65297299,205.0613609,89.21687595,210.4,68,151.8080552,841.8482174,9633,0.635507474,0.256,336.94
BB (676).jpg,2400.65,21809.8,17539.2,0.845824484,95.49969052,-36.5006261,164.7943056,91.83505986,226.8,42.6,155.4869394,764.3235349,9662.6,0.635777938,0.257,11.3
SD (442).jpeg,2397.15,24575,18826.6,0.799547932,87.06445598,-1.533722413,157.2495788,95.28005417,144.2,79,122.6054297,791.5176475,10016.6,0.63591248,0.158,278.85
SD (714).jpeg,2378.15,21890.6,19143.6,0.742756558,87.45577956,-12.73800746,155.5007031,112.3534619,26.2,7.4,19.91272094,961.7645738,10250.8,0.636206766,0.158,278.85
SD (14).jpeg,4059.333333,29163.33333,26611.66667,0.642437832,110.7227257,-8.717424258,191.952204,143.5648044,152,66.66666667,123.0546651,726.8284869,16482.66667,0.63639636,0.158,278.85
SD (16).jpeg,4066.416667,33692,28118.33333,0.602436435,111.2213714,-10.07730365,189.3081307,152.5257202,151,76.66666667,124.0980495,658.7137564,16452,0.63662783,0.158,278.85
SD (968).jpeg,4052.416667,33422.66667,29189,0.673951551,115.0918281,15.20662129,208.1753646,150.9601503,151.6666667,75.33333333,116.0346921,794.2961757,16372,0.636791084,0.158,278.85
SD (967).jpeg,4049.75,33434,28440,0.661830118,114.9204928,16.0500081,204.6573768,153.4793035,149.3333333,74.33333333,116.2629826,809.2091988,16371.66667,0.637040951,0.158,278.85
TC (228).jpeg,4045.583333,36408,24599.33333,0.853891778,137.6509137,17.77262596,284.226611,117.3293194,216.6666667,66.66666667,143.1902934,865.5550741,16218.66667,0.637543772,0.256,336.94
SD (474).jpeg,4018.5,31891.66667,30797.33333,0.506377249,110.1443861,-3.425659725,181.1016614,159.4799925,26.66666667,7.666666667,17.88331354,1114.834295,17439,0.638486315,0.158,278.85
TC (917).jpeg,4021.833333,32324.66667,29070,0.697265198,123.7772583,-45.29284104,207.4296875,155.3227528,193.3333333,69.66666667,136.1663098,1080.991642,16914.66667,0.638619738,0.256,336.94
BB (726).jpg,2008.291667,17107.16667,14656.83333,0.822197683,70.35998467,8.412706326,127.054174,79.56448057,202.3333333,68.33333333,143.6639671,561.5868624,8145.833333,0.639004443,0.257,11.3
ALB (1771).jpeg,4049.333333,32005,26196,0.807237722,131.1347868,22.3944181,198.3936844,117.1149015,121.6666667,57.33333333,103.6292496,821.8978712,16210.66667,0.639599876,0.208,10.23
TC (352).jpeg,4064.25,24178.66667,21406.33333,0.667434176,117.9556907,-19.7758107,155.4202825,119.2108483,210,65.66666667,142.9219928,687.9702739,16273.33333,0.639727915,0.256,336.94
TC (658).jpeg,4056.166667,31844.66667,25867.66667,0.650380732,112.1936147,-56.54354226,193.9600458,141.0182678,191.6666667,77.33333333,141.6618074,753.1283186,16376.66667,0.639830624,0.256,336.94
TC (1021).jpeg,2395.9,23984.8,18663.4,0.718447209,105.4726804,-20.08696621,179.6024332,117.7302335,206,72.8,152.3035938,799.0110458,9600.8,0.639921417,0.256,336.94
SD (23).jpeg,4057.083333,32679,26600,0.63213102,113.2261026,-3.695698288,199.7629657,145.1764193,150,67.33333333,121.9348997,747.4379627,16446,0.639961899,0.158,278.85
BB (836).jpg,4072.5,30450,22896.66667,0.764057334,114.070996,-10.30660479,172.6840433,111.9624037,216,47.66666667,126.939975,611.0941196,16472,0.64018133,0.257,11.3
BB (780).jpg,2011.5,17715,14195.83333,0.805370292,73.49709541,35.5652463,131.5590911,81.24393246,212.6666667,53.66666667,140.4022704,530.5264487,8157.333333,0.640386454,0.257,11.3
SD (3).jpeg,4062.75,28944.66667,26631,0.68877941,107.8836146,-6.111721393,222.591925,138.2131956,147,82.33333333,118.4442516,700.4636841,16449.66667,0.640431726,0.158,278.85
TC (940).jpeg,1989.458333,19326.16667,15444,0.76917227,85.77650148,6.075748284,155.1701774,86.04641885,201.5,89.66666667,151.1974407,727.8259616,8126.5,0.640652333,0.256,336.94
ALB (19).jpeg,6054.5,43512,40137,0.740612165,175.2766621,-74.6777916,257.3644147,168.4830777,134.5,58,114.0883146,1444.600162,24350.5,0.640806962,0.208,10.23
SD (13).jpeg,4064.083333,27337.33333,24819.66667,0.586142587,111.1205697,45.23414842,176.9410979,147.7438355,153.6666667,67.66666667,121.7149394,685.9682417,16427.66667,0.640815498,0.158,278.85
ALB (157).jpeg,2004.708333,18075.16667,14638.5,0.610683304,76.37940649,-17.23655,123.533481,95.51632169,181.6666667,104.1666667,152.431219,596.4509977,8047.666667,0.640923668,0.208,10.23
ALB (660).jpeg,2004.708333,18075.16667,14638.5,0.610683304,76.37940649,-17.23655,123.533481,95.51632169,181.6666667,104.1666667,152.431219,596.4509977,8047.666667,0.640923668,0.208,10.23
SD (131).jpeg,1484,14852.875,11429.25,0.816852749,73.02492192,29.43673131,123.3895125,70.47186698,146,79.125,125.9278858,620.5480336,5981.875,0.641403553,0.158,278.85
ALB (177).jpeg,4042.5,35826,28846.33333,0.761881588,131.7751321,72.82579147,221.0559157,143.6132071,189,83.66666667,142.9096708,883.207864,16361.66667,0.641472066,0.208,10.23
ALB (680).jpeg,4042.5,35826,28846.33333,0.761881588,131.7751321,72.82579147,221.0559157,143.6132071,189,83.66666667,142.9096708,883.207864,16361.66667,0.641472066,0.208,10.23
TC (995).jpeg,3024.4375,26166,22206.5,0.678049319,102.2942427,47.48831105,164.4056689,119.8404447,202,88.5,148.2076055,725.6503243,12327.25,0.641507358,0.256,336.94
SD (451).jpeg,2992.6875,29776,22952.75,0.783998699,109.3491435,8.129460029,206.663965,117.4999035,147.5,69.25,120.4405764,1026.070156,12536,0.641529155,0.158,278.85
SD (890).jpeg,3020.25,22944,21052,0.666852298,81.4751018,6.017065818,127.8337154,105.059642,24,9.5,18.7387463,767.4683438,12579.25,0.641675888,0.158,278.85
BB (840).jpg,3038,25422.25,18484.75,0.811000356,104.9978622,14.41996314,167.9395808,96.45528422,222.75,50.75,144.1424178,610.1231509,12186,0.642124642,0.257,11.3
TC (705).jpeg,2006,17164,13223.5,0.690026829,84.2616565,-41.52620747,124.3790701,88.12589783,192.8333333,87.16666667,148.2216486,580.5799239,8024,0.642292185,0.256,336.94
SD (903).jpeg,2411.75,20097,17725.6,0.614795775,73.9782457,16.45736068,113.1309688,96.47017036,25.4,9.4,19.8673157,656.785649,10200.4,0.642482112,0.158,278.85
ALB (179).jpeg,4036.75,35587.66667,29129.66667,0.800249881,132.6684117,66.34744297,230.1570221,139.6364152,188,84,145.5388727,941.4369765,16297,0.642624124,0.208,10.23
ALB (682).jpeg,4036.75,35587.66667,29129.66667,0.800249881,132.6684117,66.34744297,230.1570221,139.6364152,188,84,145.5388727,941.4369765,16297,0.642624124,0.208,10.23
SD (424).jpeg,1991.458333,19912.83333,13806,0.849598945,90.86352385,-18.69199846,166.8989413,88.46690219,149.3333333,79.83333333,127.4695996,721.8114173,8118.666667,0.643311958,0.158,278.85
BB (724).jpg,2412.55,19764.2,17440.2,0.682320229,76.89740818,-7.877856224,137.8090373,94.04542364,209.4,52,142.4144106,651.7964138,9745.4,0.643547923,0.257,11.3
TC (688).jpeg,3028.9375,23743.5,20275,0.722848911,102.1060437,5.036636339,160.1634383,108.0135787,195.25,71.25,142.3069004,698.8868684,12336.5,0.643570463,0.256,336.94
TC (193).jpeg,3001.6875,27804,19564.25,0.759854345,118.4294705,10.02477347,207.7524307,106.8507078,213.5,68,148.4736448,938.1955262,12049.25,0.643586416,0.256,336.94
SD (970).jpeg,3043.5625,25108,21555.25,0.646476929,87.66091621,-0.695872441,163.6629092,106.5458107,146,91,122.0115277,554.3076567,12299.75,0.643856153,0.158,278.85
SD (607).jpeg,2997.8125,25581.75,23918,0.687606773,91.91027134,14.07549221,170.3165228,130.6724086,25.5,10.25,19.89139647,985.9445251,12588.25,0.64415651,0.158,278.85
ALB (1763).jpeg,4040.5,32082,27391,0.73889819,118.1499184,27.86288474,179.2389933,127.031014,118.3333333,70.33333333,102.2638626,899.7503363,16518,0.644258882,0.208,10.23
SD (19).jpeg,4063.166667,33000,27245,0.573375108,101.3267979,-44.87101246,178.3941355,145.1773727,142.6666667,78.33333333,119.4490942,684.3371089,16487,0.644283332,0.158,278.85
BB (741).jpg,3039.6875,25766.5,21933.25,0.784363827,99.0821582,0.043079444,175.8047549,111.9172097,212.75,15.25,134.2561645,595.1734034,12414.5,0.644683992,0.257,11.3
BB (718).jpg,2403.8,20312.6,18939.2,0.730459689,76.52247873,9.532151007,136.6891528,103.7343354,205.8,47.8,145.1959744,736.4311468,9837.8,0.644841187,0.257,11.3
SD (168).jpeg,2374.9,22781.4,20175,0.585782733,94.7112815,-0.471685042,153.1187433,116.7590175,154.6,68.8,120.0413543,996.0344223,9745,0.64491125,0.158,278.85
ALB (160).jpeg,3014,27327.5,22658,0.740378311,104.155718,29.86167175,208.5120786,124.9777564,181.25,98.75,149.6390327,826.0472939,12060.75,0.644913437,0.208,10.23
ALB (663).jpeg,3014,27327.5,22658,0.740378311,104.155718,29.86167175,208.5120786,124.9777564,181.25,98.75,149.6390327,826.0472939,12060.75,0.644913437,0.208,10.23
BB (754).jpg,3025.9375,26141.75,22349,0.668310113,97.23408042,6.911886841,171.8342832,129.2702315,211.5,39,131.6846297,721.6592078,12432.75,0.645073873,0.257,11.3
SD (473).jpeg,2004.958333,16434.33333,15207.83333,0.679556117,65.38969597,-0.568968175,107.5894188,87.39706715,26.5,10.83333333,20.30561226,599.4587779,8638.666667,0.645098232,0.158,278.85
TC (158).jpeg,2993.6875,30769,20360,0.850229021,122.4674479,17.27818126,221.6569558,111.996647,213.75,69,148.5904528,1019.704933,12051.25,0.645237175,0.256,336.94
ALB (150).jpeg,6103.75,45177,39416.5,0.723331865,173.5024467,3.514864093,283.8911281,196.384099,190,67,153.1854197,979.8224202,24426,0.645261896,0.208,10.23
ALB (653).jpeg,6103.75,45177,39416.5,0.723331865,173.5024467,3.514864093,283.8911281,196.384099,190,67,153.1854197,979.8224202,24426,0.645261896,0.208,10.23
ALB (1810).jpeg,1997.583333,16828.83333,14304.5,0.847829322,92.68056637,-25.65040393,152.9513643,79.18857749,118.3333333,60,101.8406104,663.3949972,7996.833333,0.645404859,0.208,10.23
SD (377).jpeg,2399.3,21292.8,18581.2,0.758148239,84.51932933,31.71895372,155.3681329,111.3061586,147.8,78,122.6091036,775.2679,10740.2,0.645422132,0.158,278.85
SD (39).jpeg,3023.75,25161.5,22678,0.743367978,91.24508597,24.24134,165.8361589,113.1936199,145.25,83.25,122.2720944,730.8188489,12678,0.645560597,0.158,278.85
TC (945).jpeg,2994.375,25822,22889,0.649505436,101.2085016,23.89931824,157.4399109,125.0084312,202.25,83,145.7619601,1006.892487,12791,0.645867385,0.256,336.94
BB (845).jpg,6119.5,33002,29217.5,0.543619861,153.1584409,-5.739534277,184.8239286,159.3989165,219.5,4,117.5013054,824.8360928,24604,0.645948231,0.257,11.3
ALB (164).jpeg,6101.125,47397,39396.5,0.692301817,173.1519634,-7.423731048,269.1766466,193.3525652,192.5,82,151.4298928,996.4554108,24404.5,0.645968814,0.208,10.23
ALB (667).jpeg,6101.125,47397,39396.5,0.692301817,173.1519634,-7.423731048,269.1766466,193.3525652,192.5,82,151.4298928,996.4554108,24404.5,0.645968814,0.208,10.23
TC (653).jpeg,3045.3125,22378.5,18952.25,0.758911909,88.1695141,13.52918234,162.5595889,93.21742016,185.5,75,142.5059782,537.1020741,12306,0.646038074,0.256,336.94
SD (671).jpeg,1981.333333,19038.16667,16966.5,0.71143983,77.10622394,-32.11152567,133.506389,102.7316683,26.33333333,7.666666667,20.56786015,807.002122,9515.5,0.646052834,0.158,278.85
SD (127).jpeg,1978.416667,19546.16667,14689.83333,0.791622314,95.3933225,35.03725373,158.9023605,92.13964292,147.3333333,69.33333333,124.1822403,834.3491578,8032.166667,0.646120613,0.158,278.85
TC (963).jpeg,1323.666667,11824,10821.22222,0.752371532,53.67176628,3.591234696,88.58685916,66.94034795,202.3333333,85.66666667,153.1236973,500.7795211,5724.666667,0.646192544,0.256,336.94
BB (879).jpg,3028.25,23134,20339.25,0.687407753,90.24964806,14.76291326,156.7677634,125.3221607,213,58.75,143.8877336,706.4845866,12615,0.646253713,0.257,11.3
TC (935).jpeg,1985.25,18074,15844.66667,0.707079215,79.93450971,-22.90053336,127.133337,95.38974056,200,100.8333333,153.4427219,767.4168286,7975.666667,0.646653218,0.256,336.94
SD (381).jpeg,2395.25,20573.6,18253.8,0.577870525,78.7095013,4.584064315,136.1239169,107.0781066,146.4,75,123.1193316,809.0502377,10307.4,0.6468011,0.158,278.85
TC (1154).jpeg,1978.958333,19934,17441.83333,0.814201953,88.1508139,-33.36044106,162.138792,100.811128,178.3333333,125.1666667,158.5270429,838.2044969,7960.833333,0.6474136,0.256,336.94
SD (34).jpeg,4062,32713.66667,26600,0.696813256,109.1700565,43.93223872,199.5167796,137.6695153,147,63.33333333,116.1508665,698.2562287,16592.66667,0.647461733,0.158,278.85
ALB (1767).jpeg,2415,20211.6,16759.2,0.775898444,92.94568533,-9.7913069,143.3559354,88.63677431,121.2,69.2,105.6559423,627.3300141,9689,0.648498839,0.208,10.23
TC (907).jpeg,1716.142857,13995.57143,13459.14286,0.785457339,57.13938631,-1.779918147,96.93001293,69.1341227,191.5714286,101.2857143,156.6660781,522.8241236,7083.857143,0.648959848,0.256,336.94
